Valor da Transação,Classe(transações anteriores),Classe (rótulo),Recorrência de envios do mesmo valor,Idade do titular do cartão,Classe(cartão temporário),Limite de crédito,Classe(nome lista devedores),Número de cartões complementares,Numero transações para outro pais,Número de transações suspeitas anteriormente,Valor médio das transações do usuário,Classe(emprego fixo),Dispositivo de acesso novo?,Hora da Transação,Dias desde criação da conta,Dias desde ativação cartão,Segundos desde última transação,Latitude,Longitude,pagamento_atrasado,pagamento_bom,pagamento_inadimplente
88.17,0,0,0,30,1,20000,1,3,6,5,242.31,1,0,23,2416,2383,157142.0,-63.064382,23.973814,True,False,False
428.42,1,0,0,68,1,2000,0,5,4,2,52.84,1,1,23,2523,2463,1271104.0,-40.425454,-128.213039,False,True,False
128.71,0,1,0,35,1,10000,1,2,9,5,220.31,0,0,23,2881,2828,1852693.0,-39.537602,-3.017083,False,True,False
532.68,1,1,0,83,0,1000,1,5,6,1,337.11,0,0,13,2014,1950,728707.0,74.417905,-33.41867,False,False,True
835.84,0,0,0,76,0,5000,0,2,7,4,239.6,0,0,16,266,219,128191.0,67.5325,-107.738361,True,False,False
20.64,1,0,1,62,0,5000,0,2,6,0,416.78,0,0,19,757,754,928413.0,-22.955983,33.855694,False,True,False
45.17,0,0,0,78,0,2000,0,1,9,2,325.44,1,1,19,1707,1675,1777574.0,31.985144,-83.129911,False,False,True
67.55,1,0,1,84,1,20000,0,0,10,2,339.45,1,0,1,923,858,1251898.0,63.285511,-14.760713,False,False,True
328.26,1,0,1,51,1,2000,0,4,0,4,257.9,1,0,23,1162,1132,586906.0,-3.287085,-58.937885,True,False,False
133.34,1,0,1,67,0,20000,0,2,10,4,420.12,1,1,12,1092,1064,1503645.0,27.972103,179.088876,False,False,True
173.48,0,0,1,30,1,2000,1,5,2,5,259.19,0,1,3,3620,3549,932198.0,62.175464,122.62993,True,False,False
186.35,1,0,1,51,1,10000,0,3,10,4,301.84,0,0,13,1752,1746,1980632.0,-49.800973,133.715604,False,False,True
79.27,1,0,1,24,0,2000,0,2,9,3,467.64,1,0,19,1593,1541,756471.0,0.085927,132.299192,False,True,False
145.3,1,0,0,18,1,5000,0,1,2,3,323.56,0,1,16,754,681,2577314.0,-2.235448,47.171798,False,True,False
37.29,1,1,0,22,0,5000,0,2,3,0,377.09,0,0,4,1985,1918,1043639.0,24.027757,-34.778347,False,False,True
296.42,0,0,1,82,1,2000,0,0,4,3,333.85,1,0,19,558,520,1818923.0,34.834454,-56.034081,False,False,True
290.33,0,0,0,69,0,2000,0,5,3,5,258.47,0,1,21,1501,1485,516578.0,-28.308089,144.498159,False,True,False
672.99,1,0,0,24,0,1000,0,5,6,3,254.06,0,1,15,1566,1552,2295468.0,37.999816,105.165776,True,False,False
85.7,0,0,1,71,0,20000,1,4,2,3,215.02,0,0,8,2877,2800,1185758.0,-4.608659,-124.874245,False,True,False
10.23,0,0,1,84,0,5000,1,2,0,4,347.9,0,1,21,2524,2504,2016050.0,51.256812,-0.813937,True,False,False
125.6,0,0,1,37,0,20000,0,5,4,5,333.37,1,1,1,394,382,1241607.0,-47.789052,-175.410216,False,True,False
35.17,0,0,1,64,1,10000,0,0,0,1,273.01,0,1,23,745,740,1378503.0,-6.430076,-144.068791,False,False,True
478.8,0,0,1,61,0,1000,1,3,4,3,202.12,1,0,7,1128,1070,1768905.0,71.014971,163.832096,False,False,True
78.12,0,0,0,71,1,20000,1,1,6,2,386.96,0,1,21,270,192,548008.0,-69.64982,70.621154,False,False,True
355.2,1,0,0,26,1,5000,0,5,8,5,435.56,0,0,18,1714,1628,1418935.0,75.671637,-139.342507,False,False,True
87.03,1,0,1,37,0,1000,0,4,7,1,122.13,1,0,13,2003,1943,1344835.0,-12.087377,81.594709,False,True,False
185.97,0,1,1,69,0,1000,1,3,7,0,449.6,1,0,7,2106,2033,1325658.0,-30.438928,-79.863433,True,False,False
49.94,0,0,1,70,0,20000,0,0,9,5,544.58,0,1,9,102,25,1913474.0,86.520733,88.286027,True,False,False
5.48,1,0,1,78,1,10000,0,0,3,0,312.92,1,1,5,943,859,1224667.0,-24.598354,-160.460923,True,False,False
807.0,1,0,0,70,0,5000,0,1,6,1,348.1,0,0,21,702,687,1417396.0,36.37729,-163.51988,True,False,False
368.52,0,0,1,76,0,10000,0,4,8,3,322.39,1,0,11,2623,2617,2132102.0,46.286882,-163.25987,False,False,True
257.61,0,0,0,67,1,20000,1,3,3,2,459.32,1,1,15,3369,3292,1233853.0,34.527188,-117.485903,True,False,False
817.1,1,1,1,45,0,2000,1,5,10,1,248.88,0,1,19,2497,2453,2113482.0,54.86343,-130.255198,False,False,True
179.81,1,0,1,54,1,1000,0,0,2,0,305.57,0,1,20,2333,2285,838451.0,37.863491,93.879009,False,False,True
268.41,1,0,0,25,1,2000,0,2,1,4,409.42,0,1,19,1203,1146,2354139.0,45.033303,-122.063258,False,False,True
16.9,1,0,0,66,1,10000,1,4,0,5,198.79,0,0,6,3301,3295,1858344.0,-47.232815,102.350582,True,False,False
231.26,1,1,0,42,1,10000,0,5,2,1,134.51,0,0,7,2682,2673,1582084.0,74.067548,73.666465,False,False,True
127.55,0,0,1,18,1,10000,0,0,5,4,266.42,1,1,22,562,543,2057519.0,-12.868593,20.375503,False,True,False
76.31,0,0,0,84,0,20000,0,3,8,3,466.9,1,0,12,2182,2113,927771.0,-76.881457,74.765362,False,True,False
45.55,0,0,1,19,0,5000,1,1,9,4,30.31,0,1,23,1232,1150,1346107.0,29.400206,-60.816047,False,True,False
738.99,1,0,1,21,1,20000,1,3,4,5,294.57,1,0,8,1610,1605,2155430.0,74.867837,160.195561,False,True,False
260.67,0,0,0,44,0,10000,0,1,6,5,273.11,0,1,2,3197,3129,99627.0,80.678128,-119.737869,False,True,False
26.76,0,1,0,50,0,20000,0,2,6,3,189.35,1,1,12,330,278,1816238.0,39.036291,-166.360927,False,False,True
209.26,0,0,0,23,0,5000,0,2,4,4,301.39,1,1,14,2220,2133,1835746.0,-86.959626,62.387544,False,True,False
70.68,0,0,0,35,1,20000,1,5,4,5,297.59,1,0,9,1971,1953,46767.0,-18.879614,57.860339,False,False,True
68.88,1,0,0,57,0,5000,0,3,8,1,296.72,0,1,17,2473,2391,926051.0,-67.817671,-178.189258,False,True,False
249.61,0,0,1,27,1,1000,1,0,9,3,245.66,1,0,23,3305,3280,537773.0,-55.021281,-114.711125,True,False,False
448.2,1,0,1,75,1,20000,1,5,2,4,34.9,1,1,11,822,748,1326797.0,-71.99189,43.02568,False,False,True
153.63,0,0,1,53,1,2000,1,3,7,2,409.15,1,0,1,3248,3189,2313879.0,-59.644888,-67.242679,True,False,False
50.61,1,0,0,43,1,1000,0,0,10,0,159.25,1,0,21,3477,3413,2474791.0,-58.361371,38.38596,False,False,True
309.85,1,0,0,64,1,2000,1,1,8,4,222.22,1,0,4,2256,2197,1526162.0,73.134644,18.573839,False,True,False
7.71,0,0,0,75,0,2000,0,5,5,0,393.57,1,0,22,3333,3272,972029.0,29.282128,125.273462,False,True,False
8.24,0,0,1,67,1,10000,0,0,5,0,427.16,1,0,4,2768,2685,1104427.0,-42.415719,-95.753279,False,False,True
78.83,0,0,1,66,0,20000,1,2,7,3,247.55,0,0,21,2437,2393,2104856.0,-22.201277,-43.733334,False,False,True
317.31,1,0,0,37,0,2000,1,4,10,1,348.94,1,1,17,2137,2122,475376.0,-10.818234,-97.203324,True,False,False
31.42,0,0,1,20,0,1000,0,4,2,1,371.1,0,0,20,2449,2374,2400271.0,31.541297,-7.552381,False,False,True
531.98,1,0,0,54,0,2000,1,4,7,1,344.43,1,0,5,767,707,2520100.0,-79.935839,-87.026527,False,True,False
330.86,1,0,0,61,1,20000,0,1,6,1,359.31,0,1,13,774,726,848711.0,53.030893,115.363145,False,True,False
3.93,1,0,0,82,0,1000,1,5,9,4,269.05,1,1,15,756,740,2189612.0,58.772553,37.983966,False,True,False
69.92,1,0,0,79,1,5000,0,3,4,3,332.61,0,1,18,2200,2183,1188106.0,-23.332059,-164.362218,False,True,False
164.16,0,0,0,84,0,10000,0,5,6,2,174.89,0,1,15,3075,3035,1787073.0,-43.595104,-178.030997,False,True,False
510.21,1,0,1,68,0,10000,1,1,8,4,229.57,1,1,21,2342,2295,1286196.0,-42.965479,12.997761,True,False,False
267.7,0,0,0,75,0,1000,0,4,5,4,159.15,0,1,10,595,544,674184.0,49.355007,-36.673289,False,False,True
293.57,0,0,1,73,0,1000,1,1,1,4,91.81,1,1,13,403,356,1680426.0,83.622645,-178.095372,False,True,False
104.64,0,1,1,74,0,2000,1,1,9,4,469.65,0,0,21,3198,3194,2580293.0,38.08905,35.090123,False,False,True
432.68,0,0,0,29,1,10000,1,5,6,4,296.24,0,0,6,2712,2662,287801.0,31.324389,-50.493601,False,True,False
674.86,1,0,1,53,0,20000,0,3,9,0,410.33,0,0,21,2320,2269,1707646.0,8.926678,81.409935,True,False,False
166.13,0,0,1,50,1,10000,1,1,7,5,330.78,0,0,9,1422,1379,2021529.0,10.553528,1.1409,True,False,False
301.11,0,0,0,58,1,5000,0,5,3,2,128.98,1,0,5,3260,3227,1434422.0,-43.592442,-42.237631,False,True,False
45.02,1,0,0,52,0,2000,1,5,3,5,301.84,1,0,18,1315,1290,867292.0,9.819271,-115.745131,False,True,False
56.51,1,0,0,31,0,1000,1,4,8,0,334.76,1,1,10,2563,2563,1322954.0,-53.502019,-90.109644,True,False,False
5.57,1,1,1,41,1,10000,0,4,0,4,319.58,1,0,3,2383,2367,2268145.0,71.661816,137.155409,True,False,False
96.08,0,0,1,33,1,5000,0,0,3,3,202.16,0,1,10,2841,2755,1364978.0,0.445538,-38.261908,False,False,True
316.17,1,0,0,52,1,20000,1,2,7,3,325.6,1,1,10,2276,2253,1561579.0,20.300057,-86.507723,False,True,False
275.28,0,0,0,30,1,2000,1,3,2,5,398.27,1,0,16,766,741,40862.0,63.778696,-79.333369,False,True,False
57.85,1,1,1,56,1,20000,0,3,2,0,115.91,1,0,17,3509,3497,1998751.0,-14.12628,-131.590194,False,True,False
219.52,1,0,1,62,0,10000,0,2,9,1,172.04,0,1,3,1508,1422,1193735.0,-9.026133,-59.523646,False,False,True
54.56,1,0,0,66,1,10000,0,1,5,3,318.68,1,0,23,3203,3122,299238.0,-31.483748,3.760029,False,False,True
84.45,1,0,1,68,1,10000,1,5,8,3,224.46,0,0,1,1327,1252,771274.0,-60.840092,-97.841542,True,False,False
102.2,0,0,0,39,1,1000,0,0,8,0,202.41,1,0,3,1060,1000,2197743.0,-67.492816,-95.534211,False,True,False
250.69,1,0,1,47,0,5000,1,5,2,4,405.36,0,1,4,375,359,147450.0,-71.292887,42.516782,False,True,False
326.9,1,1,1,74,0,20000,0,4,7,5,214.16,1,1,18,1980,1904,2195549.0,64.866387,-62.927526,False,False,True
9.5,0,0,1,57,1,10000,1,1,0,0,370.03,0,1,15,960,922,1442357.0,73.606167,-6.605394,False,False,True
271.22,1,0,1,19,1,5000,0,0,5,1,556.01,1,0,12,2044,1974,1655710.0,-5.544368,-177.00584,True,False,False
122.05,1,0,0,51,0,10000,0,4,10,2,290.39,1,0,15,1626,1548,1731844.0,-60.611491,85.362427,True,False,False
33.82,0,0,1,75,1,20000,1,1,0,1,296.5,0,0,23,1216,1175,779878.0,63.626764,-114.333416,False,True,False
349.81,0,0,0,29,0,1000,1,1,6,2,477.08,1,0,1,1825,1782,1944833.0,-39.219383,-134.985887,True,False,False
84.87,0,0,1,68,0,20000,1,1,4,3,363.24,0,1,9,628,604,1044223.0,-30.555244,123.676668,False,True,False
95.3,0,0,0,76,0,20000,0,3,10,2,397.26,0,0,9,3051,3002,176940.0,48.82056,-20.534061,True,False,False
134.34,1,0,0,45,0,2000,1,2,2,2,292.56,0,0,4,843,842,1660140.0,-44.403707,49.867204,False,False,True
61.42,1,0,0,65,0,2000,0,3,10,4,362.07,0,1,9,3239,3228,250715.0,-88.392626,-164.882387,True,False,False
618.94,0,0,0,80,0,5000,1,3,0,5,355.98,1,1,22,3271,3247,565107.0,26.023481,72.47813,True,False,False
353.57,1,0,1,42,0,20000,1,2,4,4,408.08,0,0,3,1822,1763,288889.0,71.759348,-5.291232,False,False,True
86.17,1,0,1,18,1,2000,0,4,9,1,342.96,0,1,4,2248,2202,2260547.0,-9.110844,114.990679,True,False,False
59.75,0,0,1,59,1,5000,0,0,10,0,320.77,0,0,13,3166,3100,749265.0,-55.823499,65.960706,False,True,False
741.26,0,0,1,80,1,1000,1,1,1,0,191.89,1,1,9,434,357,335363.0,-53.625775,-5.266697,False,True,False
774.67,1,1,1,25,1,20000,0,5,4,0,405.32,0,0,11,2315,2306,424568.0,54.183591,-158.147932,False,True,False
866.15,0,0,0,71,0,20000,1,5,10,3,302.83,0,1,9,2185,2127,756637.0,5.698989,-111.794251,False,True,False
115.3,1,0,1,58,1,5000,1,5,5,4,302.98,0,1,10,2216,2161,1573128.0,0.8447,56.711477,False,True,False
11.31,0,0,0,54,0,20000,0,2,4,1,256.55,1,1,14,1656,1656,91022.0,-25.198462,-17.134749,False,True,False
24.02,0,0,0,22,1,5000,0,1,5,4,269.08,0,1,4,2367,2334,1074764.0,75.440175,4.057736,False,True,False
124.6,0,0,1,79,0,10000,0,4,4,0,281.31,1,0,14,920,838,329158.0,-73.457078,-36.072631,False,False,True
232.63,1,0,1,33,0,20000,0,5,6,0,256.03,0,0,20,3633,3553,1339310.0,75.936869,-59.619728,True,False,False
115.15,0,0,1,75,0,2000,1,2,2,1,326.71,0,0,9,657,607,1995879.0,-31.170307,71.196715,True,False,False
79.56,1,0,0,35,1,20000,0,3,10,4,388.96,0,0,12,1662,1612,1016343.0,8.667433,-85.479128,False,True,False
612.29,0,0,0,70,1,5000,1,1,5,4,308.23,0,0,16,2834,2793,1278502.0,-42.073724,-25.176337,False,False,True
839.4,1,0,0,74,0,2000,0,5,2,5,406.55,0,0,19,3318,3271,228749.0,87.777345,41.839558,False,True,False
1854.66,1,0,0,61,0,5000,1,3,5,1,248.27,0,1,0,3588,3586,854804.0,80.809365,153.62269,False,False,True
196.11,0,0,1,85,0,5000,0,0,3,5,440.93,1,1,15,608,572,222655.0,8.78401,44.295117,False,False,True
620.67,1,1,1,31,0,5000,1,1,8,5,255.45,1,0,0,1621,1573,2032820.0,27.856417,-176.999697,False,True,False
164.12,0,0,0,49,1,5000,1,3,0,2,445.34,1,1,8,1905,1885,1490563.0,-56.44487,0.234296,False,False,True
81.85,1,0,0,50,1,1000,1,1,5,3,165.55,0,1,7,2083,2064,368238.0,-47.483142,172.167936,False,False,True
105.42,0,0,1,48,0,10000,1,4,7,4,208.13,0,0,15,3604,3562,581232.0,3.729212,64.078163,False,True,False
12.9,0,0,1,36,0,5000,0,4,1,1,296.53,0,1,10,2918,2850,123662.0,65.265779,-68.760577,True,False,False
145.51,1,0,1,53,0,2000,0,1,0,4,323.42,1,0,9,1714,1691,2540089.0,68.423742,-30.945544,False,False,True
73.87,1,1,0,79,0,20000,1,5,5,1,398.43,1,0,20,136,53,1987458.0,17.344925,-96.871544,True,False,False
868.67,0,0,1,70,0,2000,0,0,7,4,278.6,1,0,3,1703,1681,1919082.0,-60.518452,-98.541698,True,False,False
285.12,1,0,1,68,0,20000,0,3,0,1,316.65,1,1,11,2520,2462,164633.0,-13.039977,99.437299,False,False,True
280.75,0,0,1,74,1,5000,1,3,6,2,349.25,0,0,14,231,210,2168327.0,2.902803,47.033479,False,False,True
78.67,0,0,0,35,1,10000,1,3,2,3,237.69,0,0,23,400,397,1907079.0,-6.555788,52.596543,False,False,True
453.67,0,0,0,29,0,10000,1,0,6,5,244.45,0,1,10,2944,2877,1588293.0,-44.985187,69.018274,False,False,True
17.87,0,1,0,36,0,1000,1,2,7,2,442.05,0,0,12,1402,1363,493057.0,-82.096905,-118.481407,False,False,True
357.24,1,0,0,76,1,10000,0,4,3,1,242.93,1,1,23,3165,3102,1903117.0,82.878098,-178.728157,False,False,True
507.57,0,0,1,44,0,2000,0,0,5,0,320.29,0,1,6,56,-27,2424696.0,-10.462435,36.437964,False,True,False
269.64,1,0,0,38,1,20000,0,3,5,0,148.43,1,1,6,476,402,1354012.0,-30.400004,-148.427034,False,True,False
28.78,1,0,0,55,1,2000,0,5,5,4,238.72,0,0,15,3136,3101,876823.0,71.55536,115.295307,True,False,False
658.79,0,1,1,54,1,20000,1,2,9,4,261.23,0,1,6,2606,2539,2576518.0,-70.325598,82.702267,True,False,False
594.43,0,0,0,55,0,1000,0,0,10,0,365.85,0,1,21,2047,1988,2580788.0,3.547044,47.468739,False,False,True
27.3,0,0,0,43,1,5000,0,2,8,4,501.02,0,1,10,2325,2287,477465.0,-15.472595,-59.834788,True,False,False
139.89,0,0,0,42,1,5000,1,3,10,1,296.69,0,1,20,2553,2549,1931971.0,-28.554915,80.782791,True,False,False
25.36,0,0,1,58,0,2000,1,2,2,2,479.46,1,0,15,3071,3063,1573873.0,-6.755386,113.099984,False,True,False
344.9,0,0,1,58,0,5000,1,0,3,2,298.36,1,1,7,2467,2404,906556.0,12.776695,-39.756141,True,False,False
196.52,0,0,0,74,0,10000,0,1,7,5,418.84,1,0,1,183,140,1372954.0,-58.497706,-45.282351,False,False,True
522.34,0,0,0,22,1,10000,0,0,0,5,368.19,0,1,19,2144,2105,1397918.0,48.506651,-144.629437,False,False,True
93.19,1,0,0,57,0,5000,0,1,4,4,484.67,1,1,0,3168,3132,493463.0,70.053458,-142.882981,True,False,False
479.0,0,0,0,62,1,5000,0,5,9,1,382.05,0,1,15,92,56,1306012.0,-63.12227,-81.490721,False,True,False
358.67,1,0,0,31,1,1000,0,3,2,5,350.73,1,1,12,148,98,2585013.0,7.303878,-161.738574,False,False,True
289.18,0,0,1,34,0,10000,0,3,10,5,283.29,1,0,12,2950,2911,1973612.0,-33.760683,114.279112,False,False,True
122.44,1,0,1,68,0,5000,1,3,0,0,314.67,0,1,5,2556,2494,1474049.0,80.540689,-128.260194,True,False,False
52.58,1,0,0,83,0,10000,0,2,10,0,302.87,1,1,15,3175,3104,1681146.0,-6.976497,-118.511444,True,False,False
1.92,1,0,1,26,1,2000,1,3,5,4,427.85,0,0,7,681,609,725973.0,-47.056447,-92.271218,False,False,True
287.86,1,1,0,77,1,20000,0,3,4,3,164.01,0,1,16,3457,3435,2501505.0,43.086068,76.287176,False,True,False
301.54,0,0,0,35,0,2000,0,3,4,3,374.63,1,0,15,281,213,820685.0,-31.066516,52.196082,False,False,True
454.03,1,0,1,62,0,20000,0,4,6,1,324.94,0,0,11,2365,2300,1548633.0,32.673022,-66.024822,True,False,False
988.99,0,0,1,21,0,10000,1,5,6,3,457.75,1,0,18,1501,1461,2286393.0,-89.848203,21.610893,True,False,False
300.41,1,1,1,71,0,5000,0,1,1,5,255.36,0,1,16,800,799,2041373.0,29.247761,-9.046291,False,True,False
107.42,1,0,1,72,0,10000,1,4,6,2,319.41,0,0,4,592,535,1781622.0,85.495505,-131.120732,False,True,False
20.92,1,0,1,64,0,1000,1,5,1,4,419.5,0,1,14,999,952,595958.0,14.02893,124.849399,True,False,False
14.05,0,0,0,78,0,20000,1,4,5,4,147.68,1,1,18,2528,2522,1904359.0,-6.311461,-151.835543,False,True,False
1089.06,1,1,1,39,0,20000,1,5,4,0,244.11,1,0,23,1475,1403,2424899.0,13.313754,-60.654964,False,False,True
425.97,0,0,1,80,0,2000,0,2,2,4,337.72,1,0,22,1225,1193,1077750.0,13.114799,56.275159,True,False,False
6.71,0,0,1,65,0,5000,0,3,8,0,456.55,0,0,8,2453,2430,608468.0,43.45725,37.375754,True,False,False
344.94,1,0,0,74,0,2000,1,0,4,0,293.42,0,1,22,1721,1639,1946219.0,60.77056,90.994067,False,True,False
95.91,0,1,1,67,1,5000,0,4,0,2,155.2,1,0,5,3111,3056,1324094.0,-4.27825,-8.544153,True,False,False
53.6,1,0,1,60,1,5000,0,2,9,3,80.12,0,0,13,1479,1396,2469288.0,-72.474422,11.265607,True,False,False
354.94,1,0,0,19,0,1000,1,0,1,5,324.38,1,1,8,766,699,920298.0,3.591418,63.978538,True,False,False
318.84,0,0,0,45,0,1000,0,4,6,5,243.59,0,0,15,2567,2551,464917.0,-44.658701,-167.744965,False,False,True
903.95,1,0,1,72,1,5000,0,0,0,3,365.02,1,1,23,340,305,251904.0,-44.399567,-11.895992,True,False,False
163.28,0,0,1,43,1,2000,1,0,8,3,290.08,0,1,3,1834,1816,1852127.0,82.009026,-84.720653,False,True,False
152.05,1,0,1,20,1,2000,0,0,6,2,295.44,1,0,20,2370,2285,1641358.0,-71.408319,-153.748979,False,True,False
673.58,1,0,1,69,0,20000,0,0,7,0,324.33,1,1,7,2039,1990,1398547.0,2.768941,158.367986,False,False,True
71.9,0,0,1,61,0,10000,1,5,2,4,174.85,1,1,14,2680,2655,801125.0,-17.889336,47.61811,False,True,False
599.32,1,0,1,28,1,2000,0,0,0,5,444.38,0,1,11,2613,2589,2051990.0,35.25881,142.725851,False,False,True
1034.42,1,0,1,20,0,5000,0,2,6,0,334.27,1,0,20,1290,1285,2250501.0,-78.661326,14.598737,False,True,False
442.11,0,0,0,80,0,10000,0,1,10,1,345.68,0,1,6,325,236,209539.0,43.38927,-96.125162,False,True,False
429.42,0,0,0,31,0,10000,0,0,6,2,319.65,1,0,9,2533,2508,1359939.0,57.73306,-144.974793,False,False,True
477.68,1,0,0,23,0,5000,0,0,2,3,370.9,1,0,0,592,557,2321160.0,85.653588,27.348124,False,True,False
37.43,0,0,0,66,0,1000,1,0,0,1,232.36,1,1,16,196,196,1745762.0,-11.040982,153.243191,False,True,False
67.14,1,0,1,70,0,2000,0,4,7,4,480.09,1,1,12,2650,2627,1459003.0,34.6245,-105.782321,False,True,False
19.91,0,0,1,82,0,10000,0,2,3,0,384.06,1,0,13,511,505,2086728.0,-89.177393,-95.169957,False,True,False
111.48,1,0,1,44,1,5000,1,4,0,0,234.74,0,0,18,251,193,2253853.0,-61.243273,152.162294,False,False,True
3.51,0,0,0,48,1,20000,1,3,10,2,254.77,0,0,3,2139,2114,1367897.0,-61.55179,-169.536519,False,True,False
274.9,0,0,1,46,0,10000,1,0,2,1,57.61,1,1,8,3593,3538,746840.0,-72.348456,85.589232,False,False,True
356.22,1,0,1,43,1,2000,0,5,0,2,203.3,0,1,7,825,753,1952592.0,-22.772685,-15.213531,False,True,False
83.14,1,1,0,39,0,1000,1,4,3,4,295.23,1,0,7,930,868,1170927.0,-14.719711,93.72225,True,False,False
46.12,0,0,1,73,0,20000,0,4,6,0,450.34,1,0,13,1040,1040,2114836.0,41.403196,85.024389,False,True,False
246.05,0,0,1,81,0,1000,0,5,3,1,387.74,1,0,7,3346,3294,1002700.0,-13.374424,-38.044744,True,False,False
118.56,1,0,0,76,1,2000,1,1,10,3,275.28,0,1,19,692,645,296531.0,-87.13257,60.852819,False,False,True
10.13,1,0,1,52,0,1000,1,5,8,5,231.8,0,1,14,163,156,465427.0,70.818199,-60.15379,True,False,False
151.71,1,0,0,26,0,2000,1,1,1,5,479.77,0,1,3,1527,1458,945552.0,-24.193645,42.888042,True,False,False
483.71,1,0,1,24,0,5000,1,3,8,4,364.08,1,1,8,2816,2754,2230969.0,-26.5119,-83.751173,False,True,False
54.99,0,0,0,76,0,1000,1,1,1,0,439.94,1,0,11,2787,2751,469865.0,-8.643891,-47.467493,False,True,False
9.63,0,1,1,71,0,10000,1,3,10,0,392.46,0,0,17,2162,2106,264029.0,-0.660828,134.99753,True,False,False
16.01,1,0,1,61,1,10000,1,3,9,1,369.82,0,0,13,2158,2120,1090550.0,66.922866,-96.361897,True,False,False
375.62,0,0,0,63,1,10000,0,4,8,2,339.35,0,0,18,3182,3162,643761.0,-2.83624,169.460657,False,True,False
124.4,0,0,1,51,1,2000,0,4,0,5,431.74,1,1,5,1326,1236,620523.0,-47.177042,-165.185476,True,False,False
180.62,1,0,0,21,1,10000,0,3,2,0,319.76,1,1,13,2215,2175,1239655.0,-9.282763,171.167644,False,False,True
224.22,0,0,1,61,0,10000,0,1,8,0,234.86,0,0,8,3119,3033,1684557.0,71.275942,169.058001,True,False,False
616.21,0,0,0,53,0,1000,0,4,10,5,251.61,1,1,6,255,198,815582.0,-9.724916,-146.706793,False,True,False
1117.23,1,0,1,36,1,5000,1,2,4,2,352.28,1,0,12,259,258,1868881.0,-32.803594,37.828016,True,False,False
322.5,1,0,1,54,0,10000,1,1,9,0,242.63,0,1,3,3067,2992,1271843.0,-51.174872,139.609756,False,True,False
243.15,0,0,1,29,0,10000,1,3,8,3,303.8,0,0,0,1403,1381,835746.0,87.908837,9.108377,False,False,True
66.77,0,0,1,56,1,20000,1,1,0,1,312.0,1,0,19,2039,2036,1981981.0,59.81107,-75.79326,True,False,False
22.48,0,0,1,49,0,1000,1,3,9,5,274.26,1,1,21,1738,1730,2372191.0,27.686335,141.367149,True,False,False
608.11,0,0,1,83,0,5000,0,4,2,2,133.14,0,0,18,1979,1972,1498983.0,66.302265,46.078577,True,False,False
407.26,1,0,0,55,1,20000,0,4,10,1,177.42,0,1,22,2636,2612,2280494.0,-80.480101,-49.981159,False,True,False
1318.22,1,0,1,64,0,20000,1,1,2,4,153.56,1,1,0,2835,2834,2033813.0,67.039764,117.655919,True,False,False
605.29,0,0,0,82,0,2000,0,3,1,0,468.39,0,1,9,449,391,2011245.0,-28.743644,147.883672,False,True,False
200.05,1,0,1,40,1,1000,0,1,2,5,254.11,1,0,4,3376,3360,525731.0,-33.916776,-49.475316,False,True,False
692.89,0,0,0,20,1,10000,0,1,0,5,365.23,0,0,17,2859,2846,1967473.0,-66.560715,-151.702214,False,False,True
730.37,0,0,0,33,0,20000,0,1,5,0,142.36,0,1,4,1265,1180,1163397.0,73.535274,-164.418661,False,True,False
292.63,0,0,0,30,0,20000,0,5,4,1,237.44,0,0,14,3228,3204,413917.0,-26.603411,127.84971,False,False,True
377.45,1,1,0,74,0,2000,1,3,3,4,339.58,1,1,18,1974,1920,473308.0,75.685892,126.466852,False,True,False
59.42,1,0,1,54,0,1000,1,3,6,2,297.44,1,0,9,586,572,1862085.0,-67.749228,-140.286182,True,False,False
85.2,1,0,0,26,1,5000,0,0,7,5,417.27,1,0,19,3533,3447,1837349.0,9.70486,-75.387843,False,True,False
176.8,0,0,0,26,1,2000,1,1,6,0,414.88,1,1,12,2876,2800,2093419.0,-68.540788,-37.867874,False,True,False
53.57,1,0,1,63,1,20000,1,3,4,1,126.03,0,1,2,2461,2396,512502.0,47.667062,95.749979,True,False,False
1046.15,0,0,0,24,0,10000,0,1,9,5,170.53,0,0,10,581,533,1269836.0,-1.918551,-96.904155,True,False,False
445.47,1,0,1,43,1,10000,1,4,8,2,416.08,0,1,5,2159,2126,132533.0,46.83086,57.989018,False,False,True
1050.18,1,0,1,74,1,1000,0,1,10,2,307.68,0,1,5,1873,1802,2061414.0,68.422621,-137.111721,False,False,True
123.3,0,0,1,78,1,20000,0,4,6,2,171.7,1,1,11,2026,2019,2587632.0,-65.792116,77.660348,True,False,False
169.1,0,0,0,34,1,5000,0,5,6,0,450.08,1,1,7,281,238,1498901.0,47.964738,-77.602486,True,False,False
54.83,0,0,1,28,0,5000,0,2,0,4,385.02,0,1,6,1044,1023,1933194.0,-26.771533,58.046402,True,False,False
11.21,0,0,1,20,1,10000,1,2,1,3,267.84,0,1,19,1122,1049,1409149.0,12.248893,144.507544,False,True,False
557.7,0,0,1,64,1,2000,1,5,8,1,507.67,1,1,11,1420,1411,199360.0,0.498334,95.365404,True,False,False
264.1,0,0,0,61,1,1000,1,3,5,0,274.1,1,1,9,955,929,2116611.0,89.320985,-35.270153,False,False,True
94.31,1,0,1,50,1,20000,0,0,8,1,280.37,1,1,20,849,769,893188.0,-12.076113,14.381128,False,False,True
